WikidataID,itemLabel,en_description,sitelinks
Q488690,Dauphin County,"county in Pennsylvania, United States",45
Q488693,Columbia County,"county in Pennsylvania, United States",43
Q488698,Carbon County,"county in Pennsylvania, United States of America",44
Q490077,Cambria County,"county in Pennsylvania, United States",43
Q490908,Somerset County,"county in Pennsylvania, United States",45
Q490914,York County,"county in Pennsylvania, United States",46
Q490920,Berks County,"county in Pennsylvania, United States",45
Q494077,Huntingdon County,"county in Pennsylvania, United States",43
Q494086,Crawford County,"county in Pennsylvania, United States",44
Q494093,Clinton County,"county in Pennsylvania, United States",44
Q494098,Greene County,"county in Pennsylvania, United States",44
Q494104,Beaver County,"county in Pennsylvania, United States",44
Q494117,Lehigh County,"county in Pennsylvania, United States of America",44
Q494121,Franklin County,"county in Pennsylvania, United States",45
Q494134,Cumberland County,"county in Pennsylvania, United States",43
Q494142,Cameron County,"county in Pennsylvania, United States",44
Q494146,Indiana County,"county in Pennsylvania, United States",43
Q494152,Blair County,"county in Pennsylvania, United States",44
Q494156,Jefferson County,"county in Pennsylvania, United States",45
Q494161,Mifflin County,"county in Pennsylvania, United States",45
Q494164,Northumberland County,"county in Pennsylvania, United States",43
Q494167,Wayne County,"county in Pennsylvania, United States",44
Q494174,Bedford County,"county in Pennsylvania, United States",44
Q494186,Armstrong County,"county in Pennsylvania, United States",43
Q494192,Bucks County,"county in Pennsylvania, United States",44
Q494198,Clarion County,"county in Pennsylvania, United States",43
Q494207,Schuylkill County,"county in Pennsylvania, United States",44
Q494211,Fulton County,"county in Pennsylvania, United States",44
Q494233,Clearfield County,"county in Pennsylvania, United States",43
Q494236,Forest County,"county in Pennsylvania, United States",44
Q494241,Venango County,"county in Pennsylvania, United States",43
Q494248,Centre County,"county in Pennsylvania, United States",43
Q494254,Elk County,"county in Pennsylvania, United States",44
Q495340,Lake County,"county in Oregon, United States",43
Q495344,Umatilla County,"county in Oregon, United States",44
Q495356,Wheeler County,"county in Oregon, United States",44
Q495359,Tillamook County,"county in Oregon, United States",44
Q495368,Morrow County,"county in Oregon, United States",43
Q495382,Wallowa County,"county in Oregon, United States",41
Q495388,Wasco County,"county in Oregon, United States",44
Q495393,Polk County,"county in Oregon, United States",45
Q495409,Lane County,"county in Oregon, United States",45
Q495414,Malheur County,"county in Oregon, United States",43
Q495588,Monroe County,"county in Pennsylvania, United States",44
Q495595,Snyder County,"county in Pennsylvania, United States",44
Q495603,Susquehanna County,"county in Pennsylvania, United States",43
Q495613,Tioga County,"county in Pennsylvania, United States",44
Q495633,Lycoming County,"county in Pennsylvania, United States",44
Q495640,McKean County,"county in Pennsylvania, United States",43
Q495645,Westmoreland County,"county in Pennsylvania, United States",44
Q495649,Pike County,"county in Pennsylvania, United States",43
Q495658,Northampton County,"county in Pennsylvania, United States",43
Q495662,Warren County,"county in Pennsylvania, United States",44
Q495677,Wyoming County,"county in Pennsylvania, United States",44
Q495687,Montour County,"county in Pennsylvania, United States",43
Q495691,Union County,"county in Oregon, United States",43
Q495925,Osage County,"county in Oklahoma, United States",40
Q495930,Okmulgee County,"county in Oklahoma, United States",38
Q495937,Mayes County,"county in Oklahoma, United States",38
Q495944,Le Flore County,"county in Oklahoma, United States",38
Q495951,McIntosh County,"county in Oklahoma, United States",39
Q495958,Washita County,"county in Oklahoma, United States",38
Q496900,Philadelphia County,"county in Pennsylvania, United States",43
Q497854,Carter County,"county in Oklahoma, United States",38
Q506015,Linn County,"county in Oregon, United States",43
Q848649,Latimer County,"county in Oklahoma, United States",39
Q156577,Bradford County,"county in Florida, United States",46
Q156580,Clay County,"county in Georgia, United States",45
Q156632,Calhoun County,"county in Georgia, United States",45
Q156637,Effingham County,"county in Georgia, United States",42
Q156643,Escambia County,"county in Florida, United States",45
Q156650,Brantley County,"county in Georgia, United States",44
Q163529,Johnson County,"county in Georgia, United States",43
Q173867,Columbia County,"county in Florida, United States",47
Q174913,Calhoun County,"county in Florida, United States",46
Q176480,Dougherty County,"county in Georgia, United States",42
Q200696,Gordon County,"county in Georgia, United States",42
Q211360,Burke County,"county in Georgia, United States",45
Q224910,Jasper County,"county in Georgia, United States",43
Q255943,Liberty County,"county in Florida, United States of America",45
Q257311,Hamilton County,"county in Florida, United States of America",47
Q260871,Catoosa County,"county in Georgia, United States",45
Q262708,Manatee County,"county in Florida, United States",48
Q263418,Washington County,"county in Florida, United States",49
Q263742,Monroe County,"county in Florida, United States",49
Q280596,Seminole County,"county in Florida, United States of America",47
Q312563,Saguache County,"county in Colorado, United States",46
Q312586,Lincoln County,"county in Colorado, United States",46
Q312731,Pueblo County,"county in Colorado, United States",47
Q312734,Routt County,"county in Colorado, United States",46
Q312737,Rio Grande County,"county in Colorado, United States",47
Q312740,Montrose County,"county in Colorado, United States",48
Q312742,Park County,"county in Colorado, United States",47
Q312744,Yuma County,"county in Colorado, United States",46
Q312746,Teller County,"county in Colorado, United States",46
Q312748,Morgan County,"county in Colorado, United States",47
Q312750,San Miguel County,"county in Colorado, United States",47
Q370710,San Juan County,"county in Colorado, United States",47
Q376822,Toombs County,"county in Georgia, United States",42
Q376990,Baker County,"county in Georgia, United States",46
Q384890,Chatham County,"county in Georgia, United States",46
Q385931,Franklin County,"county in Georgia, United States",42
Q386885,Flagler County,"county in Florida, United States of America",46
Q387216,Schley County,"county in Georgia, United States",41
Q389365,White County,"county in Georgia, United States",42
Q389551,Jenkins County,"county in Georgia, United States",42
Q426699,Ouray County,"county in Colorado, United States",48
Q468557,Miami-Dade County,"county in Florida, United States",56
Q477951,Glascock County,"county in Georgia, United States",43
Q484247,Cobb County,"county in Georgia, United States",46
Q484294,Palm Beach County,"county in Florida, United States of America",51
Q488461,Gulf County,"county in Florida, United States of America",45
Q488468,Glades County,"county in Florida, United States of America",45
Q488488,Hendry County,"county in Florida, United States of America",46
Q488499,Charlotte County,"county in Florida, United States",45
Q488517,Brevard County,"county in Florida, United States",50
Q488528,Indian River County,"county in Florida, United States of America",45
Q488531,Collier County,"county in Florida, United States",47
Q488537,Jackson County,"county in Florida, United States",46
Q488543,Orange County,"county in Florida, United States",52
Q488572,Hernando County,"county in Florida, United States of America",45
Q488576,Leon County,"county in Florida, United States of America",45
Q488792,Hardee County,"county in Florida, United States",46
Q488796,DeSoto County,"county in Florida, United States",46
Q488805,Dixie County,"county in Florida, United States of America",45
Q488810,Lafayette County,"county in Florida, United States",47
Q488813,Franklin County,"county in Florida, United States",46
Q488818,Nassau County,"county in Florida, United States",47
Q488821,Citrus County,"county in Florida, United States",47
Q488826,Alachua County,"county in Florida, United States",48
Q488853,Clay County,"county in Florida, United States",47
Q488859,Jefferson County,"county in Florida, United States of America",47
Q488865,Bay County,"county in Florida, United States",45
Q488874,Hillsborough County,"county in Florida, United States",50
Q488879,Holmes County,"county in Florida, United States of America",45
Q488885,Highlands County,"county in Florida, United States of America",45
Q492044,Rio Blanco County,"county in Colorado, United States",47
Q493605,Duval County,"county in Florida, United States of America",49
Q494463,Madison County,"county in Florida, United States of America",46
Q494471,St. Johns County,"county in Florida, United States",45
Q494476,Okaloosa County,"county in Florida, United States",45
Q494500,Santa Rosa County,"county in Florida, United States",45
Q494541,Volusia County,"county in Florida, United States of America",50
Q494556,Pinellas County,"county in Florida, United States of America",48
Q494564,St. Lucie County,"county in Florida, United States of America",45
Q494616,Lee County,"county in Florida, United States",46
Q494624,Broward County,"county in Florida, United States",48
