WikidataID,itemLabel,en_description,sitelinks
Q194291,Sirimavo Bandaranaike,Sri Lankan politician (1916-2000),68.0
Q210069,Apollo Milton Obote,second president of Uganda (1925-2005),61.0
Q718256,Forbes Burnham,Guyanese politician (1923-1985),23.0
Q645228,Jaramogi Oginga Odinga,Kenyan politician (1911-1994),17.0
Q196070,Uhuru Kenyatta,President of Kenya (2013-present),63.0
Q439980,Juan Bosch,First democratically elected President of the Dominican Republic (1909-2001),27.0
Q2580722,William Tapley Bennett Jr.,American diplomat (1917-1994),4.0
Q458504,ElÃ­as Wessin y Wessin,Dominican Republic politician and general (1924-2009),5.0
Q879003,RaÃºl Leoni,President of Venezuela (1964-1969),23.0
Q128604,Lester B. Pearson,"14th Prime Minister of Canada, from 1963 to 1968",73.0
Q1034290,Swaran Singh,Indian politician (1907-1994),11.0
Q446851,Ali Sabri,Prime minister of Egypt (1920-1991),15.0
Q1442140,NegrÃ£o de Lima,Brazilian diplomat and politician (1901-1981),3.0
Q25310,Robert F. Kennedy,American politician and brother of John F. Kennedy (1925-1968),94.0
Q2038,FranÃ§ois Mitterrand,21st President of the French Republic (1916-1996),125.0
Q1700247,John Gordon Mein,American diplomat,5.0
Q159161,Cemal GÃ¼rsel,Turkish general and politician (1895-1966),62.0
Q76297,Adam Malik,3rd Vice President of Indonesia (1917-1984),27.0
Q17421994,Walter C. Thurston,diplomat of the United States,2.0
Q5112867,Christopher Meyer,British diplomat,5.0
Q41178,Haile Selassie I,Emperor of Ethiopia (1892-1975),106.0
Q7353040,Robinson McIlvaine,American diplomat (1913-2001),2.0
Q1033917,Wasfi Tal,Prime Minister of Jordan (1919-1971),18.0
Q365326,Juan Carlos OnganÃ­a,President of Argentina from 1966 to 1970,32.0
Q47677,Chen Boda,Chinese politician (1904-1989),21.0
Q158500,Cevdet Sunay,Fifth president of Turkey (1899-1982),55.0
Q33760,Bertrand Russell,"British philosopher, mathematician, historian, writer, and activist (1872â1970)",170.0
Q236017,Jiang Qing,Chinese political figure and wife of Mao Zedong (1914-1991),52.0
Q307226,Abdel Hakim Amer,Egyptian politician and general (1919-1967),26.0
Q855252,Bhumibol Adulyadej,King of Thailand (1927-2016),142.0
Q312361,Artur da Costa e Silva,President of Brazil (1899-1969),35.0
Q293318,Ãscar Diego Gestido,Uruguayan politician (1901-1967),21.0
Q466001,Le Duan,former General Secretary of the Communist Party of Vietnam (1907-1986),37.0
Q7345078,Robert H. McBride,American diplomat,1.0
Q509860,Stokely Carmichael,American activist (1941-1998),27.0
Q1346653,Jean Schramme,Belgian mercenary (1929-1988),10.0
Q1176550,David Schoenbrun,American journalist,3.0
Q10787814,LÃª Thanh Nghá»,Vietnamese politician,1.0
Q1904132,Martin J. Hillenbrand,American diplomat (1915-2005),2.0
Q10799077,Nguyá»n Duy Trinh,politician,5.0
Q6672891,Nguyen Van Loc,Prime Minister of South Vietnam,5.0
Q553882,Joseph Luns,Dutch politician and diplomat (1911-2002),25.0
Q156505,Georgios Papadopoulos,Greek soldier and junta leader (1919-1999),44.0
Q7833334,Tran Van Don,South Vietnamese commander,4.0
Q201665,NicolÃ¡s Ardito Barletta Vallarino,President of Panama,16.0
Q10770640,HÃ  VÄn LÃ¢u,Vietnamese military personnel (1918-2016),2.0
Q555701,OldÅich ÄernÃ­k,"Czech politician (1921â1994), prime minister of Czechoslovakia (1968â70)",20.0
Q356411,John Gorton,"Australian politician, 19th Prime Minister of Australia (1911-2002)",34.0
Q79807119,Harrison M. Symmes,,1.0
Q325038,Vasili Kuznetsov,Soviet politician (1901-1990),30.0
Q48048,Ivan Ignatyevich Yakubovsky,"Soviet military commander, Marshal of the Soviet Union (1912-1976)",32.0
Q310000,LudvÃ­k Svoboda,Czechoslovak general and politician (1895-1979),52.0
Q964152,Praphas Charusathien,"Thai military officer, politician (1912-1997)",7.0
Q450044,Valerian Zorin,Soviet diplomat (1902-1986),15.0
Q157651,GustÃ¡v HusÃ¡k,"Czechoslovak politician, 9th President of Czechoslovakia (1913-1991)",60.0
Q238046,Ahmed Hassan al-Bakr,Iraqi president (1914-1982),46.0
Q539486,Pietro Nenni,Italian politician (1891-1980),30.0
Q4213013,Mikhail Kapitsa,Soviet diplomat,3.0
Q311323,Rafael Caldera,"Venezuelan politician, twice President of Venezuela (1969-1974/1994-1999)",38.0
Q544432,Kang Sheng,Chinese politician (1898-1975),21.0
Q162814,Xie Fuzhi,Chinese politician (1909-1972),16.0
Q403684,Kiichi Aichi,Japanese politician (1907-1973),8.0
Q144271,Zaid al-Rifai,former Prime Minister of Jordan,11.0
Q1782692,Konstantin Katushev,Russian politician (1927-2010),7.0
Q770883,Marcelo Quiroga Santa Cruz,Bolivian writer and politician (1931-1980),10.0
Q2610,Willi Stoph,German politician (1914-1999),39.0
Q773309,Kirill Mazurov,Soviet politician (1914-1989),13.0
Q972052,Philip Habib,American diplomat (1920-1992),17.0
Q888447,Demetrio B. Lakas,President of Panama (1925-1999),11.0
Q4485043,Nikolay Firyubin,Soviet diplomat (1908-1983),6.0
Q298649,George Habash,founder of the Popular Front for the Liberation of Palestine (1926-2008),37.0
Q1343740,Salah Khalaf,Palestinian Fatah member (1933-1991),12.0
Q3353072,Ngo Quang Truong,South Vietnamese commander (1929-2007),9.0
Q312058,Emilio Colombo,"Italian Prime Minister, politician (1920-2013)",44.0
Q2573,Gustav Heinemann,"German politician, President of Germany 1969-1974",63.0
Q16856934,Victor Lundula,Congolese military officer,2.0
Q9696,John F. Kennedy,35th president of the United States (1917-1963),223.0
Q85850483,Edmund A. Gullion,American diplomat,1.0
Q2679301,Benyoucef Benkhedda,Algerian politician (1920-2003),13.0
Q191375,Sheikh Mujibur Rahman,"Bangladeshi politician, statesman, and first President of Bangladesh (1920-1975)",77.0
Q7530909,Sisouk na Champassak,Prince of Champassak,2.0
Q1279627,Kim Tai-chung,"South Korean martial artist, actor and businessman",12.0
Q721715,Nihat Erim,Turkish politician (1912-1980),26.0
Q4919313,Hang Thun Hak,Prime Minister of the Khmer Republic,11.0
Q55767477,Helgi ÃgÃºstsson,Icelandic diplomat,1.0
Q155402,Ahmed SÃ©kou TourÃ©,President of Guinea (1922-1984),44.0
Q967886,Georgy Arbatov,Soviet/Russian political scientist (1923-2010),11.0
Q602912,Antonio Luna,"Filipino pharmacist, propagandist and general (1866-1899)",19.0
Q482645,Kim Il,North Korean politician (1910-1984),21.0
Q3514836,Tammam Salam,Lebanese politician,35.0
Q8004763,William B. Buffum,American diplomat (1921-2012),3.0
Q401464,Lee Hu-rak,South Korean Intelligence chief (1924-2009),7.0
Q315568,Masayoshi Åhira,Japanese politician (1910-1980),39.0
Q517767,Carlos Prats,Chilean politician and general,16.0
Q4111741,Vladimir Vinogradov,Soviet diplomat (1921-1997),6.0
Q455583,Wang Hongwen,Chinese politician (1935-1992),21.0
Q515379,Marko NikeziÄ,"politician, diplomat and political commissar (1921â1991)",8.0
Q365395,Michael Manley,4th Prime Minister of Jamaica,28.0
Q11256,Fidel Castro,Cuban politician and revolutionary,194.0
Q2501353,Lon Non,Cambodian politician (1930-1975),8.0
Q3180734,Manuel FernÃ¡ndez Silvestre,Spanish general,11.0
Q12960,Michel Jobert,French politician (1921-2002),13.0
Q1934397,Nguyen Van Toan,South Vietnamese commander,9.0
Q578459,Pinchas Sapir,Israeli politician (1906-1975),14.0
Q342263,Barzan Ibrahim al-Tikriti,Iraqi Mukhabarat leader (1951-2007),24.0
Q311413,Li Xiannian,3rd President of the People's Republic of China (1909-1992),44.0
Q974619,Sanya Dharmasakti,Thai politician (1907-2002),20.0
Q3160893,James E. Akins,The U.S. Ambassador to Saudi Arabia from 1973 to 1976,5.0
Q729274,Dmitri Shepilov,Soviet newspaper editor (1905-1995),18.0
Q442464,Hjalmar Siilasvuo,Finnish general (1892-1947),24.0
Q34413,Benazir Bhutto,11th and 13th Prime Minister of Pakistan,131.0
Q85851641,Philip D. Sprouse,,
Q8004820,"William B. Macomber, Jr.",American diplomat,3.0
Q561303,Nicolas Grunitzky,Togolese President (1913-1969),25.0
Q4475079,Maria Ilyinichna Ulyanova,Soviet politician (1878â1937),17.0
Q5813683,Carl von Horn,Swedish general,4.0
Q3018985,David Wilkins,American ambassador and politician,6.0
Q1340346,Mekonnen Endalkachew,politician (1928-1974),10.0
Q1884962,Mahmoud Riad,Egyptian diplomat and 3rd Secretary-General of the Arab League (1917-1992),14.0
Q110330,Ephraim Katzir,"Israeli scientist, 4th president of Israel (1916-2009)",42.0
Q470528,Amha Selassie,last reigning Emperor of Ethiopia,18.0
Q571094,Jean Sauvagnargues,French politician (1915-2002),12.0
Q365172,Carlos Arias Navarro,Spanish politician (1908-1989),31.0
Q1227031,DionÃ­sio Babo Soares,East Timorese politician,5.0
Q6095763,Turan GÃ¼neÅ,Turkish politician,4.0
Q455293,Georgios Mavros,Greek politician (1909-1995),8.0
Q41117,Kim Il-sung,Founder of the Democratic People's Republic of Korea (1912-1994),148.0
Q1881666,Aman Andom,politician (1924-1974),20.0
Q285536,Imelda Marcos,former First Lady of the Philippines,101.0
Q6111087,Jack B. Kubisch,American diplomat,2.0
Q53713,Olof Palme,Swedish Prime Minister (1927-1986),85.0
Q1316,Saddam Hussein,"Iraqi president, army officer and Baathist politician",154.0
Q518861,Frank Carlucci,American politician (1930-2018),23.0
Q504372,Ye Jianying,former Head of State of the People's Republic of China (1897-1986),34.0
Q701841,Chatchai Chunhawan,Thai Army officer and politician (1920-1998),23.0
Q736289,Ernesto Melo Antunes,Portuguese politician (1933-1999),11.0
Q611384,AntÃ³nio Alva Rosa Coutinho,admiral (1926-2010),9.0
Q273051,Jonas Malheiro Savimbi,Angolan political and military leader (1934-2002),45.0
Q1353499,Otelo Saraiva de Carvalho,"Portuguese military, political and terrorist (1936-2021)",21.0
Q712532,Vasco GonÃ§alves,Portuguese politician (1921-2005),26.0
Q2427042,Khondaker Mostaq Ahmad,Bangladeshi politician who served as the President of Bangladesh from 15 August to 6 November 1975,20.0
Q6176459,Jehangir Karamat,Pakistani diplomat,9.0
Q2777828,Raymond EddÃ©,Lebanese politician,6.0
Q181665,Agostinho Neto,President of Angola (1922-1979),65.0
Q200499,Muhammad Zia-ul-Haq,Longest reigning dictator of Pakistan (1924-1988),63.0
Q561981,AntÃ³nio Teixeira de Sousa,Prime Minister of Portugal (1857-1917),9.0
Q41570,Hua Guofeng,2nd Chairman of the Central Committee of the Chinese Communist Party,60.0
Q315584,Takeo Fukuda,Japanese politician and the 42th Prime Minister of Japan (1905-1995),42.0
Q504070,Viktor Belenko,Soviet MiG-25 pilot who defected to the West,23.0
Q74861,Thanin Kraiwichian,Thai lawyer and politician,25.0
Q334868,Phongsaly Province,province of Laos,38.0
Q3068744,Syrian Arab Army,land force branch of the Syrian Armed Forces,22.0
Q33304,Quáº£ng NgÃ£i,province of Vietnam,41.0
Q36315,Kon Tum,province of Vietnam,45.0
Q4454,Khabarovsk,"city in Russia, administrative center of the Khabarovsk Krai",116.0
Q2898854,IsraelâJordan relations,Bilateral relations between Jordan and Israel,8.0
Q2749588,Royal Thai Army,army of Thailand,21.0
Q1792,GdaÅsk,city and capital of the Pomeranian Voivodeship on the Baltic coast of northern Poland,164.0
Q574821,EgyptâIsrael relations,Bilateral relations between Israel and Egypt,12.0
Q816331,Udon Thani,"city in Udon Thani province, Thailand",47.0
Q35661,Tam Ká»³,provincial city of Vietnam,23.0
Q429221,JapanâSoviet Union relations,diplomatic relations between Japan and the Union of Soviet Socialist Republics,6.0
Q37230,Central Intelligence Agency,national intelligence agency of the United States,123.0
Q130391,TÃ¢y Ninh,city in Vietnam,31.0
Q134514,Suez,city in Egypt,83.0
Q1683691,William J. Porter,American diplomat (1914-1988),4.0
Q270368,Arturo Umberto Illia,President of Argentina (1900-1983),36.0
Q310775,Jean-Claude Duvalier,President of the Republic of Haitu (1951-2014),50.0
Q187697,FranÃ§ois Duvalier,40th President of the Republic of Haiti (1907-1971),57.0
Q7926187,Victor Nendaka Bika,Democratic Republic of the Congo politician,1.0
Q879311,Julio CÃ©sar MÃ©ndez Montenegro,Guatemalan President (1915-1996),18.0
Q471275,Aparicio MÃ©ndez,President of Uruguay (1904-1988),26.0
Q317248,Sargent Shriver,"American diplomat, politician and activist (1915-2011)",27.0
Q800238,Bahi Ladgham,Tunisian politician,16.0
Q10774241,John Gunther Dean,American diplomat (1926-2019),5.0
Q219918,Samora MoisÃ©s Machel,President of Mozambique (1933-1986),54.0
Q4819284,Ludwik Rajchman,"Polish microbiologist, co-founder of UNICEF",15.0
Q718415,Richard Russell,"United States Senator from Georgia, 1933-1971",18.0
Q433742,Anne W. Patterson,United States Department of State official and diplomat,11.0
Q6773601,Marshall Green,American diplomat (1916-1998),3.0
Q284230,Arthur Frank Burns,American economist and diplomat (1904-1987),15.0
Q213137,East Indies,region encompassing South (Em(Indian subcontinent) and Southeast Asia,50.0
Q1062935,United States Forces Japan,American military command stationed in Japan,11.0
Q7889413,United States Ambassador to the Organisation for Economic Co-operation and Development,,1.0
Q1902743,Marshall D. Shulman,American scholar of Soviet studies (1916-2007),5.0
Q18389,New England,region of the northeasternmost United States,110.0
Q1416512,"Ministry of the Economy, Finances and Industry",Ministry in charge with France's national funds and financial and economic system,12.0
Q13371,Harvard University,"private research university in Cambridge, Massachusetts, United States",128.0
Q187425,RMS Lusitania,British ocean liner that a German submarine sank in World War I,50.0
Q41819,Kansas City,largest municipality in the U.S. state of Missouri,108.0
Q34640,English Channel,arm of the Atlantic Ocean that separates southern England from northern France,119.0
Q18871,Sublime Porte,synecdoche for the central government of the Ottoman Empire,46.0
Q155144,Alsace-Lorraine,territory created by the German Empire in 1871,57.0
Q188712,Empire of Japan,Empire in the Asia-Pacific region from 1868 to 1947,77.0
Q7350,Panama Canal,large canal in Panama,145.0
Q657461,Cartagena,Capital of the Colombian department of BolÃ­var,98.0
Q335017,Newport News,"independent city in Virginia, United States",60.0
Q1973,British Columbia,province of Canada,155.0
Q81734,Macedonia,geographic and administrative region of Greece,82.0
Q276261,Bulgarian Army,combined military forces of Bulgaria,28.0
Q40435,Buffalo,"city and county seat of Erie County, New York, USA",112.0
Q545,Baltic Sea,"sea in Northern Europe bounded by the Scandinavian Peninsula, the mainland of Europe, and the Danish islands",176.0
Q217406,French Navy,maritime arm of the French military,40.0
Q1644,Elbe,major river in Central Europe,115.0
Q930729,Government of Sweden,highest authority in Sweden,18.0
Q78,Basel,"city on the Rhine, in Switzerland",143.0
Q43199,Omaha,"county seat of Douglas County, Nebraska, United States",114.0
Q31945,Arabian Peninsula,large peninsula in Western Asia,133.0
Q9630,Labour Party,political party in the United Kingdom,76.0
Q594712,Council on Foreign Relations,think tank specializing in U.S. foreign policy and international affairs,32.0
Q2366737,Finnish Government,executive body that directs the politics of Finland,17.0
Q7297148,Ray Atherton,American diplomat,4.0
Q1296860,Gulf Oil,former global oil company,20.0
Q632404,Westinghouse Electric Corporation,"American manufacturing company, founded 1886",27.0
Q1143596,United States Department of War,United States Cabinet department (1789-1947),23.0
Q832407,Ministry of Finance,Chinese ministry,11.0
Q15176,Guangxi,autonomous region of China,113.0
Q237082,Constitution of Japan,supreme law of Japan since 1947,56.0
Q179396,Paraguay River,"river of Argentina, Brazil and Paraguay",71.0
Q4939559,Bolivian Army,land warfare branch of Bolivia's military forces,7.0
Q382939,Affonso Arinos de Mello Franco,Brazilian diplomat (1930-2020),5.0
Q4294926,Ministry of Foreign Affairs of Chile,Performs the diplomatic relations of the Republic of Chile with other countries,4.0
Q1284236,Congress of Colombia,parliament,16.0
Q1193807,Ministry of External Relations,ministry of Brazil,12.0
Q2301347,Argentine Army,ground warfare branch of Argentina's armed forces,15.0
Q4294380,Ministry of Foreign Affairs and Worship,performs the diplomatic relations of the Argentine Republic with other countries,8.0
